---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
29.3%  990M  600M    0 | 486  32.7     0    59M|   5  3.04     4  3.59     0 |   0     0 |   0     0     0    59M  240   666     0     0 
25.7%  990M  588M    0 | 394  35.0     0    47M|   6  2.27     4  3.08     0 |   0     0 |   0     0     0    59M  238   641     0     0 
30.8%  990M  598M    0 | 520  35.0     0    63M|   5  2.66     3  3.62     0 |   0     0 |   0     0     0    53M  213   693     0     0 
34.8%  990M  585M    0 | 450  35.4     0    54M|   4  3.22     3  3.86     0 |   0     0 |   0     0     0    66M  267   614     0     0 
27.3%  990M  600M    0 | 459  31.4     0    56M|   4  2.47     2  3.88     0 |   0     0 |   0     0     0    41M  168   683     0     0 
28.4%  990M  600M    0 | 480  33.9     0    58M|   6  2.89     5  3.25     0 |   0     0 |   0     0     0    57M  233   674     0     0 
29.3%  990M  589M    0 | 463  34.5     0    56M|   5  2.05     2  3.51     0 |   0     0 |   0     0     0    67M  271   647     0     0 
56.4%  990M  586M    0 | 857  19.8     0   104M|   8  3.26     9  3.43     0 |   0     0 |   0     0     0   106M  429   363     0     0 
35.1%  990M  589M    0 | 446  33.1     0    54M|   5  2.72     3  3.90     0 |   0     0 |   0     0     0    52M  212   602     0     0 
33.5%  990M  589M    0 | 479  32.7     0    58M|   5  2.72     3  3.90     0 |   0     0 |   0     0     0    57M  229   706     0     0 
31.2%  990M  589M    0 | 472  32.0     0    57M|   4  2.96     3  3.54     0 |   0     0 |   0     0     0    56M  231   654     0     0 
27.4%  990M  600M    0 | 490  36.6     0    59M|   7  2.62     5  3.27     0 |   0     0 |   0     0     0    50M  194   666     0     0 
26.0%  990M  597M    0 | 465  34.6     0    56M|   6  2.64     5  2.99     0 |   0     0 |   0     0     0    58M  236   689     0     0 
30.8%  990M  599M    0 | 482  32.8     0    58M|   5  2.59     3  3.56     0 |   0     0 |   0     0     0    56M  227   644     0     0 
30.0%  990M  588M    0 | 413  35.0     0    49M|   6  2.62     4  3.38     0 |   0     0 |   0     0     0    60M  244   661     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
43.3%  990M  588M    0 | 626  22.9     0    76M|   6  3.10     5  3.49     0 |   0     0 |   0     0     0    76M  308   393     0     0 
28.9%  990M  600M    0 | 524  33.0     0    63M|   9  2.57     6  3.24     0 |   0     0 |   0     0     0    52M  211   739     0     0 
27.3%  990M  600M    0 | 471  34.4     0    57M|   3  2.35     2  3.08     0 |   0     0 |   0     0     0    57M  231   649     0     0 
38.8%  990M  566M    0 | 569  30.5     0    69M|   4  2.24     2  3.45     0 |   0     0 |   0     0     0   102M  412   473     0     0 
30.9%  991M  590M    0 | 548  26.3     0    66M|   6  2.71     4  3.61     0 |   0     0 |   0     0     0    43M  173   749     0     0 
32.5%  991M  596M    0 | 455  32.3     0    55M|   4  3.13     5  3.55     0 |   0     0 |   0     0     0    50M  211   655     0     0 
32.5%  991M  600M    0 | 503  36.4     0    61M|   6  2.68     4  3.57     0 |   0     0 |   0     0     0    56M  217   651     0     0 
38.3%  991M  598M    0 | 646  23.0     0    79M|   6  2.65     5  2.94     0 |   0     0 |   0     0     0    81M  325   479     0     0 
23.5%  991M  600M    0 | 395  37.6     0    47M|   2  1.00     0     0     0 |   0     0 |   0     0     0    46M  186   748     0     0 
29.4%  991M  600M    0 | 484  35.8     0    58M|   5  2.32     3  3.06     0 |   0     0 |   0     0     0    58M  236   663     0     0 
32.5%  991M  600M    0 | 480  34.3     0    58M|   4  3.14     3  3.80     0 |   0     0 |   0     0     0    58M  235   637     0     0 
35.1%  991M  588M    0 | 475  30.8     0    57M|   7  2.98     5  3.77     0 |   0     0 |   0     0     0    69M  278   597     0     0 
28.1%  991M  600M    0 | 491  33.3     0    59M|   5  2.57     3  3.36     0 |   0     0 |   0     0     0    47M  192   656     0     0 
27.9%  991M  600M    0 | 473  34.2     0    57M|   7  2.22     5  2.71     0 |   0     0 |   0     0     0    57M  230   681     0     0 
27.2%  991M  600M    0 | 483  33.7     0    58M|   3  2.01     1  3.85     0 |   0     0 |   0     0     0    59M  237   641     0     0 
34.4%  991M  600M    0 | 494  32.9     0    60M|   9  3.44     8  3.70     0 |   0     0 |   0     0     0    59M  241   683     0     0 
31.9%  991M  596M    0 | 451  35.5     0    55M|   6  2.77     6  3.43     0 |   0     0 |   0     0     0    58M  234   660     0     0 
29.2%  991M  600M    0 | 429  33.1     0    50M|   5  3.09     4  3.54     0 |   0     0 |   0     0     0    48M  193   657     0     0 
28.9%  991M  592M    0 | 462  37.2     0    56M|   5  2.35     3  3.31     0 |   0     0 |   0     0     0    63M  256   644     0     0 
23.7%  991M  600M    0 | 476  31.7     0    57M|   8  2.56     6  3.07     0 |   0     0 |   0     0     0    48M  197   681     0     0 
27.7%  991M  600M    0 | 472  34.3     0    57M|   3  2.61     2  3.24     0 |   0     0 |   0     0     0    58M  234   660     0     0 
33.4%  991M  600M    0 | 495  33.3     0    60M|   6  2.51     3  3.59     0 |   0     0 |   0     0     0    59M  239   652     0     0 
62.9%  991M  588M    0 | 797  20.5     0    98M|   7  3.56     6  3.73     0 |   0     0 |   0     0     0   110M  442   390     0     0 
37.9%  991M  600M    0 | 508  31.0     0    61M|   3  2.28     1  4.55     0 |   0     0 |   0     0     0    50M  202   510     0     0 
32.5%  991M  600M    0 | 497  31.1     0    60M|   9  2.48     7  2.93     0 |   0     0 |   0     0     0    60M  242   747     0     0 
28.0%  991M  597M    0 | 455  36.4     0    55M|   3  2.27     2  2.83     0 |   0     0 |   0     0     0    58M  233   661     0     0 
30.8%  991M  600M    0 | 415  37.4     0    50M|   5  2.67     3  3.67     0 |   0     0 |   0     0     0    46M  188   706     0     0 
35.8%  991M  600M    0 | 479  33.9     0    58M|   4  2.85     3  3.40     0 |   0     0 |   0     0     0    58M  234   670     0     0 
36.3%  991M  596M    0 | 450  35.5     0    54M|   8  2.98     8  3.57     0 |   0     0 |   0     0     0    58M  234   656     0     0 
30.9%  991M  589M    0 | 446  33.9     0    54M|   4  1.99     2  3.13     0 |   0     0 |   0     0     0    60M  243   671     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
43.2%  991M  600M    0 | 702  22.6     0    86M|   6  2.43     4  3.08     0 |   0     0 |   0     0     0    75M  302   344     0     0 
28.5%  991M  600M    0 | 468  34.5     0    56M|   8  2.46     6  2.94     0 |   0     0 |   0     0     0    57M  230   774     0     0 
31.5%  991M  600M    0 | 486  33.6     0    59M|   5  2.91     3  3.86     0 |   0     0 |   0     0     0    59M  237   661     0     0 
41.2%  991M  596M    0 | 589  27.1     0    71M|   8  3.04     6  3.66     0 |   0     0 |   0     0     0    75M  302   534     0     0 
31.8%  991M  591M    0 | 445  35.8     0    54M|   6  2.83     4  3.74     0 |   0     0 |   0     0     0    58M  236   639     0     0 
23.1%  991M  600M    0 | 459  31.6     0    55M|   3  2.32     2  3.02     0 |   0     0 |   0     0     0    46M  188   646     0     0 
27.2%  991M  597M    0 | 469  37.1     0    56M|   8  2.56     6  3.11     0 |   0     0 |   0     0     0    59M  242   669     0     0 
31.4%  991M  588M    0 | 476  30.7     0    58M|   6  3.04     5  3.45     0 |   0     0 |   0     0     0    68M  270   625     0     0 
48.2%  991M  585M    0 | 457  30.6     0    55M|   5  2.95     4  4.15     0 |   0     0 |   0     0     0    57M  231   655     0     0 
29.6%  991M  600M    0 | 493  35.2     0    59M|   3  2.16     0     0     0 |   0     0 |   0     0     0    46M  187   657     0     0 
30.4%  991M  600M    0 | 489  31.7     0    59M|   2  2.23     3  3.21     0 |   0     0 |   0     0     0    58M  236   651     0     0 
28.4%  991M  600M    0 | 488  35.5     0    59M|   6  2.38     4  3.05     0 |   0     0 |   0     0     0    58M  235   631     0     0 
27.1%  991M  600M    0 | 475  34.2     0    57M|   6  2.57     4  3.18     0 |   0     0 |   0     0     0    58M  235   655     0     0 
32.1%  991M  600M    0 | 479  34.0     0    58M|   5  2.92     3  3.98     0 |   0     0 |   0     0     0    58M  235   670     0     0 
30.3%  991M  593M    0 | 411  38.7     0    51M|   6  2.95     4  3.75     0 |   0     0 |   0     0     0    56M  228   662     0     0 
30.7%  991M  589M    0 | 445  32.3     0    52M|   1  1.23     0     0     0 |   0     0 |   0     0     0    57M  228   665     0     0 
24.1%  991M  600M    0 | 480  33.9     0    58M|   4  2.32     2  3.71     0 |   0     0 |   0     0     0    47M  191   673     0     0 
30.2%  991M  600M    0 | 495  33.3     0    60M|   7  3.37     6  3.79     0 |   0     0 |   0     0     0    59M  242   636     0     0 
29.3%  991M  600M    0 | 487  33.9     0    59M|   9  2.74     7  3.23     0 |   0     0 |   0     0     0    58M  236   653     0     0 
33.0%  991M  588M    0 | 451  31.8     0    54M|   8  3.09     6  3.78     0 |   0     0 |   0     0     0    66M  267   647     0     0 
29.1%  991M  600M    0 | 489  33.5     0    59M|   2  2.87     1  4.17     0 |   0     0 |   0     0     0    48M  192   643     0     0 
31.3%  991M  600M    0 | 480  34.0     0    58M|   8  2.97     6  3.63     0 |   0     0 |   0     0     0    58M  233   632     0     0 
29.2%  991M  600M    0 | 474  32.5     0    57M|   6  2.62     6  3.12     0 |   0     0 |   0     0     0    57M  230   650     0     0 
27.3%  991M  595M    0 | 456  37.5     0    55M|   8  2.51     6  2.99     0 |   0     0 |   0     0     0    59M  241   670     0     0 
27.8%  991M  600M    0 | 516  30.4     0    62M|   3  1.77     1  3.27     0 |   0     0 |   0     0     0    58M  234   657     0     0 
27.7%  991M  598M    0 | 465  34.8     0    56M|   4  2.96     3  3.60     0 |   0     0 |   0     0     0    58M  234   655     0     0 
28.1%  991M  596M    0 | 461  34.8     0    55M|   6  2.66     4  3.45     0 |   0     0 |   0     0     0    57M  230   640     0     0 
24.1%  991M  595M    0 | 406  34.3     0    49M|   3  2.79     2  3.73     0 |   0     0 |   0     0     0    51M  208   692     0     0 
28.8%  991M  600M    0 | 507  32.4     0    61M|   7  2.76     5  3.49     0 |   0     0 |   0     0     0    55M  224   633     0     0 
26.8%  991M  600M    0 | 476  34.3     0    57M|   5  2.03     3  2.82     0 |   0     0 |   0     0     0    58M  235   677     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
25.2%  991M  588M    0 | 392  36.6     0    47M|   4  2.28     2  3.42     0 |   0     0 |   0     0     0    58M  233   661     0     0 
30.7%  991M  600M    0 | 564  31.2     0    68M|   4  2.96     3  3.49     0 |   0     0 |   0     0     0    58M  232   621     0     0 
28.4%  991M  595M    0 | 446  37.6     0    54M|   6  2.36     3  3.46     0 |   0     0 |   0     0     0    58M  234   657     0     0 
28.2%  991M  600M    0 | 507  31.2     0    61M|   6  2.66     7  2.89     0 |   0     0 |   0     0     0    58M  232   646     0     0 
32.8%  991M  596M    0 | 623  20.8     0    76M|   5  2.40     3  3.29     0 |   0     0 |   0     0     0    79M  319   432     0     0 
26.3%  991M  591M    0 | 429  44.2     0    52M|   4  2.90     3  3.54     0 |   0     0 |   0     0     0    56M  227   748     0     0 
31.2%  991M  587M    0 | 446  33.4     0    54M|   7  2.57     5  3.31     0 |   0     0 |   0     0     0    58M  234   656     0     0 
32.3%  991M  588M    0 | 488  28.9     0    59M|   9  3.01     8  3.26     0 |   0     0 |   0     0     0    58M  235   636     0     0 
37.3%  991M  587M    0 | 563  27.7     0    68M|   5  2.44     3  3.39     0 |   0     0 |   0     0     0    70M  281   460     0     0 
26.8%  991M  586M    0 | 478  34.4     0    58M|   5  2.17     3  3.07     0 |   0     0 |   0     0     0    58M  233   735     0     0 
27.9%  991M  600M    0 | 561  32.7     0    69M|   5  2.48     4  2.81     0 |   0     0 |   0     0     0    56M  228   646     0     0 
29.9%  991M  596M    0 | 460  34.8     0    54M|   8  2.81     6  3.34     0 |   0     0 |   0     0     0    57M  233   644     0     0 
28.2%  991M  598M    0 | 408  33.5     0    49M|   5  2.80     3  3.57     0 |   0     0 |   0     0     0    45M  183   688     0     0 
32.4%  991M  600M    0 | 475  35.4     0    57M|   3  2.26     1  4.27     0 |   0     0 |   0     0     0    58M  234   653     0     0 
30.9%  992M  578M    0 | 421  41.0     0    50M|   6  2.61     4  3.48     0 |   0     0 |   0     0     0    72M  292   652     0     0 
25.3%  992M  600M    0 | 522  25.7     0    63M|   2  2.37     1  3.60     0 |   0     0 |   0     0     0    42M  169   580     0     0 
32.0%  992M  600M    0 | 535  34.4     0    65M|   8  2.80     8  3.26     0 |   0     0 |   0     0     0    65M  262   650     0     0 
31.3%  992M  600M    0 | 471  30.9     0    57M|   3  3.07     2  4.04     0 |   0     0 |   0     0     0    57M  230   641     0     0 
33.0%  992M  600M    0 | 482  33.7     0    58M|   5  2.92     3  4.08     0 |   0     0 |   0     0     0    58M  234   646     0     0 
30.7%  992M  600M    0 | 472  34.5     0    57M|   5  2.05     3  2.87     0 |   0     0 |   0     0     0    57M  232   641     0     0 
29.4%  992M  600M    0 | 483  33.0     0    58M|   2  1.98     1  2.79     0 |   0     0 |   0     0     0    58M  234   659     0     0 
28.9%  992M  600M    0 | 484  33.5     0    58M|   7  2.58     5  3.24     0 |   0     0 |   0     0     0    58M  236   654     0     0 
28.9%  992M  586M    0 | 374  35.5     0    45M|   6  2.62     4  3.17     0 |   0     0 |   0     0     0    58M  236   663     0     0 
31.5%  992M  599M    0 | 503  32.8     0    61M|   5  2.60     3  3.68     0 |   0     0 |   0     0     0    51M  208   662     0     0 
33.2%  992M  600M    0 | 475  37.5     0    57M|  11  2.98     9  3.43     0 |   0     0 |   0     0     0    53M  215   679     0     0 
29.0%  992M  600M    0 | 485  30.4     0    59M|   1  1.21     0     0     0 |   0     0 |   0     0     0    58M  235   643     0     0 
30.5%  992M  593M    0 | 441  39.6     0    53M|   8  2.84     6  3.54     0 |   0     0 |   0     0     0    60M  242   650     0     0 
26.2%  992M  588M    0 | 449  28.2     0    54M|   5  2.06     5  2.94     0 |   0     0 |   0     0     0    58M  236   650     0     0 
34.3%  992M  590M    0 | 493  37.2     0    60M|   4  3.17     3  3.74     0 |   0     0 |   0     0     0    57M  232   670     0     0 
36.6%  992M  593M    0 | 485  34.2     0    59M|   8  3.16     6  3.80     0 |   0     0 |   0     0     0    57M  229   661     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
35.2%  992M  600M    0 | 471  32.1     0    57M|   6  3.45     5  3.85     0 |   0     0 |   0     0     0    50M  201   679     0     0 
34.0%  992M  600M    0 | 451  35.4     0    54M|   3  1.73     1  3.52     0 |   0     0 |   0     0     0    55M  220   675     0     0 
32.1%  992M  600M    0 | 480  34.1     0    58M|   5  2.28     3  2.86     0 |   0     0 |   0     0     0    58M  235   624     0     0 
36.9%  992M  600M    0 | 499  30.8     0    60M|   4  2.57     2  3.98     0 |   0     0 |   0     0     0    60M  241   649     0     0 
